CR	RF	RF-CAT	SEXO	IDA-IN	IDA-SUP	IDA-MÉD	TC	NC	TO	ME	TC-NC-TO	TURNO	ANO	MAT	EVA	COM	TE
BRA	1	1	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	4	0	4	0%
BRA	1	1	F	15	19	17	TÉC	SJ	PROINT	P	TÉC-SJ-PROINT	INT	2023	1	0	1	0%
BRA	1	1	F	20	24	22	TÉC	CE	PROSUB	D	TÉC-CE-PROSUB	NSA	2023	2	2	0	100%
BRA	1	1	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1	1	F	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-PROSUB	NSA	2023	1	1	0	100%
BRA	1	1	F	25	29	27	TÉC	CE	SUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	1	1	F	25	29	27	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	1	1	F	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1	1	F	30	34	32	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	1	0	1	0%
BRA	1	1	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1	1	F	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-PROSUB	NSA	2023	3	3	0	100%
BRA	1	1	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	2	0	2	0%
BRA	1	1	F	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	4	0	4	0%
BRA	1	1	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	2	0	2	0%
BRA	1	1	F	40	44	42	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	10000%
BRA	1	1	F	40	44	42	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	0	1	0%
BRA	1	1	F	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1	1	F	45	49	47	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	0	1	0%
BRA	1	1	F	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	2	0	2	0%
BRA	1	1	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	1	0	1	0%
BRA	1	1	M	20	24	22	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1	1	M	20	24	22	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	1	1	M	25	29	27	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1	1	M	25	29	27	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	2	2	0	100%
BRA	1	1	M	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1	1	M	30	34	32	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
BRA	1	1	M	35	39	37	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1	1	M	35	39	37	TÉC	CE	SUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	1	1	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1	1	M	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
BRA	1	1	M	40	44	42	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	0	1	0%
BRA	1	1	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2023	1	0	1	0%
BRA	1	1	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1	1	M	40	44	42	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	1	0	1	0%
BRA	1	1	M	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1	1	M	45	49	47	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	0	1	0%
BRA	1	1	M	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2023	1	1	0	100%
BRA	1	1	M	55	59	57	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1	1	M	60	64	62	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1,5	1,5	F	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1,5	1,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	3	0	3	0%
BRA	1,5	1,5	F	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	1	0	1	0%
BRA	1,5	1,5	F	20	24	22	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	1,5	1,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1,5	1,5	F	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	1,5	1,5	F	35	39	37	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	1,5	1,5	F	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1,5	1,5	F	55	59	57	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1,5	1,5	F	60	64	62	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	1	0	100%
BRA	1,5	1,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	1	0	1	0%
BRA	1,5	1,5	M	20	24	22	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
BRA	1,5	1,5	M	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
BRA	1,5	1,5	M	35	39	37	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1,5	1,5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1,5	1,5	M	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1,5	1,5	M	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1,5	1,5	M	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1,5	1,5	M	50	54	52	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	1,5	1,5	M	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	1,5	1,5	M	50	54	52	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	F	15	19	17	TÉC	SJ	PROINT	P	TÉC-SJ-PROINT	INT	2023	1	0	1	0%
BRA	2,5	2,5	F	20	24	22	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	F	30	34	32	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	F	30	34	32	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	F	35	39	37	TÉC	TI	PROSUB	D	TÉC-THL-PROSUB	NSA	2023	1	0	1	0%
BRA	2,5	2,5	F	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	2,5	2,5	F	40	44	42	TÉC	GT	SUB	P	TÉC-THL-SUB	INT	2023	1	0	1	0%
BRA	2,5	2,5	F	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
BRA	2,5	2,5	M	15	19	17	TÉC	SJ	PROINT	P	TÉC-SJ-PROINT	INT	2023	1	0	1	0%
BRA	2,5	2,5	M	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	2,5	2,5	M	30	34	32	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	M	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	M	35	39	37	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	0	1	0%
BRA	2,5	2,5	M	40	44	42	TÉC	CE	SUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	M	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	2,5	2,5	M	50	54	52	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
BRA	2,5	2,5	M	55	59	57	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
BRA	2,5	2,5	M	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	3,5	3,5	F	20	24	22	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	3,5	3,5	F	35	39	37	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	0	1	0%
BRA	3,5	3,5	F	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	3,5	3,5	F	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	3,5	3,5	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	3,5	3,5	M	25	29	27	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	3,5	3,5	M	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	3,5	3,5	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	3,5	3,5	M	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	0	1	0%
BRA	3,5	3,5	M	35	39	37	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	3,5	3,5	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	3,5	3,5	M	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA	3,5	3,5	M	55	59	57	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	1	0	1	0%
BRA	5	5	F	55	59	57	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	1	0	100%
BRA	5	5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	1	0	1	0%
BRA	5	5	M	30	34	32	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA	5	5	M	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA	5	5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA	5	5	M	60	64	62	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA		ND	F	20	24	22	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
BRA		ND	F	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA		ND	F	30	34	32	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
BRA		ND	F	35	39	37	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA		ND	F	35	39	37	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA		ND	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	1	0	100%
BRA		ND	F	45	49	47	FIC	AB	NSA	P	FIC-AB-NSA	VES	2023	2	0	2	0%
BRA		ND	F	60	64	62	FIC	AB	NSA	P	FIC-AB-NSA	VES	2023	3	0	3	0%
BRA		ND	M	15	19	17	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	1	0	1	0%
BRA		ND	M	20	24	22	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	1	0	1	0%
BRA		ND	M	20	24	22	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	2	2	0	100%
BRA		ND	M	25	29	27	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	2	0	2	0%
BRA		ND	M	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA		ND	M	30	34	32	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	4	0	4	0%
BRA		ND	M	30	34	32	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
BRA		ND	M	35	39	37	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	1	0	1	0%
BRA		ND	M	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA		ND	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
BRA		ND	M	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA		ND	M	40	44	42	TÉC	CE	SUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
BRA		ND	M	45	49	47	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	2	0	2	0%
BRA		ND	M	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
BRA		ND	M	50	54	52	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	1	0	1	0%
BRA		ND	M	60	64	62	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
IND	0,5	0,5	M	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
IND		ND	M	25	29	27	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
IND		ND	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
IND		ND	M	40	44	42	FIC	CTUCAL	NSA	P	FIC-CTUCAL-NSA	MAT	2023	1	0	1	0%
PAR	0,5	0,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	21	0	21	0%
PAR	0,5	0,5	F	15	19	17	TÉC	SJ	PROINT	P	TÉC-SJ-PROINT	INT	2023	10	0	10	0%
PAR	0,5	0,5	F	20	24	22	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
PAR	0,5	0,5	F	20	24	22	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	6	5	1	83%
PAR	0,5	0,5	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	3	0	3	0%
PAR	0,5	0,5	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2023	1	1	0	100%
PAR	0,5	0,5	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	1	0	100%
PAR	0,5	0,5	F	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	2	0	2	0%
PAR	0,5	0,5	F	20	24	22	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	4	2	2	50%
PAR	0,5	0,5	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2023	1	1	0	100%
PAR	0,5	0,5	F	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	2	0	2	0%
PAR	0,5	0,5	F	25	29	27	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	3	0	3	0%
PAR	0,5	0,5	F	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	2	1	1	50%
PAR	0,5	0,5	F	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	F	25	29	27	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	5	4	1	80%
PAR	0,5	0,5	F	25	29	27	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	2	1	1	50%
PAR	0,5	0,5	F	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	0,5	0,5	F	30	34	32	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	5	4	1	80%
PAR	0,5	0,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	2	1	1	50%
PAR	0,5	0,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2023	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	F	35	39	37	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	5	0	5	0%
PAR	0,5	0,5	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	2	0	2	0%
PAR	0,5	0,5	F	35	39	37	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	3	3	0	100%
PAR	0,5	0,5	F	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	0,5	0,5	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	0,5	0,5	F	40	44	42	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	0	1	0%
PAR	0,5	0,5	F	40	44	42	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	F	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2023	1	1	0	100%
PAR	0,5	0,5	F	45	49	47	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	F	50	54	52	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	0,5	0,5	F	50	54	52	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	F	60	64	62	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	1	0	1	0%
PAR	0,5	0,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	2	0	2	0%
PAR	0,5	0,5	M	15	19	17	TÉC	SJ	PROINT	P	TÉC-SJ-PROINT	INT	2023	4	0	4	0%
PAR	0,5	0,5	M	20	24	22	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	0	1	0%
PAR	0,5	0,5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	5	1	4	20%
PAR	0,5	0,5	M	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	1	0	1	0%
PAR	0,5	0,5	M	20	24	22	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	M	20	24	22	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	2	2	0	100%
PAR	0,5	0,5	M	25	29	27	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
PAR	0,5	0,5	M	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	M	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	0,5	0,5	M	25	29	27	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	4	4	0	100%
PAR	0,5	0,5	M	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	2	0	2	0%
PAR	0,5	0,5	M	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	5	0	5	0%
PAR	0,5	0,5	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	3	1	2	33%
PAR	0,5	0,5	M	30	34	32	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	2	1	1	50%
PAR	0,5	0,5	M	30	34	32	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	4	2	2	50%
PAR	0,5	0,5	M	30	34	32	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	2	0	2	0%
PAR	0,5	0,5	M	35	39	37	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	4	0	4	0%
PAR	0,5	0,5	M	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	3	3	0	100%
PAR	0,5	0,5	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	1	0	100%
PAR	0,5	0,5	M	35	39	37	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	M	35	39	37	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	3	2	1	67%
PAR	0,5	0,5	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	2	0	2	0%
PAR	0,5	0,5	M	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	7	0	7	0%
PAR	0,5	0,5	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2023	1	1	0	100%
PAR	0,5	0,5	M	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	1	0	100%
PAR	0,5	0,5	M	40	44	42	TÉC	SJ	PROINT	P	TÉC-SJ-PROINT	INT	2023	1	0	1	0%
PAR	0,5	0,5	M	45	49	47	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	M	45	49	47	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	1	0	100%
PAR	0,5	0,5	M	50	54	52	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	0,5	0,5	M	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	0,5	0,5	M	50	54	52	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	0	1	0%
PAR	0,5	0,5	M	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2023	1	0	1	0%
PAR	0,5	0,5	M	60	64	62	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
PAR	1	1	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	5	0	5	0%
PAR	1	1	F	15	19	17	TÉC	SJ	PROINT	P	TÉC-SJ-PROINT	INT	2023	1	0	1	0%
PAR	1	1	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2023	1	0	1	0%
PAR	1	1	F	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	1	0	1	0%
PAR	1	1	F	20	24	22	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
PAR	1	1	F	25	29	27	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	1	1	F	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	2	2	0	100%
PAR	1	1	F	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2023	1	1	0	100%
PAR	1	1	F	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	1	0	100%
PAR	1	1	F	25	29	27	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
PAR	1	1	F	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	1	1	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	3	1	2	33%
PAR	1	1	F	35	39	37	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
PAR	1	1	F	35	39	37	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
PAR	1	1	F	35	39	37	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2023	1	1	0	100%
PAR	1	1	F	40	44	42	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	1	1	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	1	1	F	40	44	42	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2023	1	1	0	100%
PAR	1	1	F	45	49	47	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
PAR	1	1	F	45	49	47	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	1	1	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2023	2	0	2	0%
PAR	1	1	M	20	24	22	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	1	0	1	0%
PAR	1	1	M	20	24	22	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	1	1	0	100%
PAR	1	1	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	1	1	M	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	1	0	1	0%
PAR	1	1	M	25	29	27	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	1	1	M	25	29	27	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	4	4	0	100%
PAR	1	1	M	25	29	27	TÉC	SJ	SUB	D	TÉC-SJ-SUB	NSA	2023	1	1	0	100%
PAR	1	1	M	30	34	32	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	2	0	2	0%
PAR	1	1	M	30	34	32	TÉC	CE	PROSUB	D	TÉC-CE-SUB	NSA	2023	3	3	0	100%
PAR	1	1	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	1	0	1	0%
PAR	1	1	M	30	34	32	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2023	1	0	1	0%
PAR	1	1	M	35	39	37	EST	THL	NSA	D	EST-THL-NSA	NSA	2023	3	0	3	0%
PAR	1	1	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	INT	2023	2	0	2	0%
PAR	1	1	M	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2023	1	0	1	0%
PAR	1	1	M	35	39	37	TÉC	TI	PROSUB	D	TÉC-TI-PROSUB	NSA	2023	1	0	1	0%
